level,item,word,part_of_speech,pronunciation,meaning
3,110,bandstand,n.,แบนดฺสแตนดฺ,เวทีแสดงดนตรีที่ยกสูงขึ้นจากพื้น
3,111,bargain,n.,บาร์เกิน,"การติดต่อซื้อขาย, การต่อรองราคา"
3,112,basement,n.,เบสเมินทฺ,ห้องใต้ถุนตึก
3,113,basis,n.,เบซิส,พื้นฐาน
3,114,befit,v.,บิฟิท,เหมาะสมกับ
3,115,behave,v.,บิเฮฟ,"ประพฤติตน, กระทำตัว"
3,116,belief,n.,บิลีฟ,ความเชื่อ
3,117,benefit,n.,เบนิฟิท,ผลประโยชน์
3,118,bent,adj.,เบนทฺ,คดงอ
3,119,beyond,prep.,บิยอนดฺ,"ไกลออกไป, ถัดไป, นอกเหนือไปกว่านี้"
3,120,bizarre,adj.,บิซาร์,"ประหลาด, วิตถาร"
3,121,blind,adj.,ไบลนดฺ,"บอด, ตาบอด"
3,122,blink,v.,บลิงคฺ,"กระพริบตา, ขยิบตา"
3,123,bond,n.,บอนดฺ,"ความเกี่ยวพัน, ข้อผูกมัด"
3,124,botanical,adj.,โบแทนิเคิล,เกี่ยวกับพืช
3,125,brace,n.,เบรซ,"เสาค้ำ, รัด, มัด"
3,126,brainstorm,v.,เบรนสตอร์ม,ระดมความคิด
3,127,bravery,n.,เบรฟวะรี,"ความกล้าหาญ, การไม่กรงกลัว"
3,128,breakdown,n.,เบรกดาวนฺ,"ความล้มเหลว, การเลิกล้ม"
3,129,breakthrough,n.,เบรกธรู,การพัฒนาหรือการค้นพบที่ยิ่งใหญ
3,130,breathtaking,adj.,เบรธเทคคิง,"น่างงงวย, น่าใจหาย, น่าทึ่ง"
3,131,brightly,adv.,ไบรทฺลี,มีชีวิตชีวา
3,132,broadcast,v.,บรอดคาสทฺ,"กระจายข่าว, กระจายเสียง"
3,133,bulldozer,n.,บูลดอเซอะ,รถแทรกเตอร์เกลี่ยดิน
3,134,bulletin,n.,บูละทิน,"แถลงการณ์, รายงานข่าว"
3,135,bummer,n.,บัมเมอะ,"สิ่งที่ไม่น่ารื่นรมย์, สิ่งที่รำคาญใจ"
3,136,bump,v.,บัมพฺ,"กระทบ, ชน"
3,137,bundle,n.,บันเดิล,"มัด, ห่อ, พวง, กลุ่ม, กอง"
3,138,burial,n.,บูเริล,"พิธีฝังศพ, การฝังศพ"
3,139,butler,n.,บัทเลอะ,"หัวหน้าคนใช้, พ่อบ้าน"
3,140,cabinet,n.,แคบิเนิท,คณะรัฐมนตรี
3,141,call off,v.,คอล ออฟ,"ยกเลิก, เลื่อน"
3,142,call out,v.,คอล เอาทฺ,"ตะโกนเรียก, เรียกให้ช่วย"
3,143,call up,v.,คอล อัพ,"ปลุกให้ตื่น, ทำให้นึกถึง"
3,144,calling,n.,คอลลิง,"การเรียกร้อง, การเยี่ยมไปมาหาสู่"
3,145,campaign,n.,แคมเพน,"การรณรงค์, การหาเสียง"
3,146,candidate,n.,แคนดิเดท,ผู้สมัคร
3,147,capable,adj.,เคพพะเบิล,ที่สามารถทำได้
3,148,caption,n.,แคพเชิน,"คำบรรยายใต้ภาพ, หัวข้อ, ข้อความจ่าหน้าซอง"
3,149,carefully,adv.,แคร์ฟูลลี,อย่างระมัดระวัง
3,150,castaway,n.,คาสตะเว,คนที่เรืออับปาง
3,151,catapult,v.,แคททะพัลทฺ,"กระทุ้ง, ยิงกระสุน, ยิงขีปนาวุธ"
3,152,category,n.,แคททะกอรี,"การจัดลำดับ, ประเภท, ลำดับ"
3,153,cautious,adj.,คอเชิส,"รอบคอบ, ระมัดระวัง"
3,154,ceremony,n.,เซระโมนี,พิธี
3,155,certainly,adv.,เซอเทินลี,"ไม่ต้องสงสัย, แน่นอน"
3,156,challenge,n.,ชาลินจฺ,การท้าทาย
3,157,challenging,adj.,ชาลินจิง,"ซึ่งท้าทาย, ยั่วเย้า"
3,158,champion,n.,แชมพฺเพียน,ผู้ชนะเลิศ
3,159,championship,n.,แชมพฺเพียนชิพ,ตำแหน่งผู้ชนะเลิศ
3,160,chandelier,n.,แชนดะเลีย,โคมไฟระย้า
3,161,changeable,adj.,เชนจะเบิล,"เปลี่ยนแปลงได้, ไม่แน่นอน"
3,162,character,n.,แคแรคเทอะ,"อุปนิสัย, ลักษณะ, ตัวอักษร"
3,163,characteristic,n.,แคแรคเทอริสติค,"นิสัยประจำตัว, ลักษณะเฉพาะ"
3,164,charitable,adj.,แชริทะเบิล,"ใจบุญ, ใจกว้าง"
3,165,charity,n.,แชระที,"การกุศล, การทำทาน, ใจบุญ"
3,166,chemical,adj.,เคมมิเคิล,เกี่ยวกับสารเคมี
3,167,childhood,n.,ชายดฺฮูด,"ความเป็นเด็ก, เวลาเป็นเด็ก"
3,168,chronological,adj.,โครนะลอจิเคิล,ตามลำดับเหตุการณ์
3,169,circumstance,n.,เซอคัมสเตินซฺ,สภาวะแวดล้อม
3,170,claim,n.,เคลม,"เรียกร้อง, อ้างสิทธิ์"
3,171,clarification,n.,แคระฟิเคเชิน,"การทำให้สว่าง, การทำให้หมดสงสัย"
3,172,classify,v.,คลาสสิฟาย,"จำแนกแยกแยะ, จัดให้เป็นหมวดหมู"
3,173,cloak,n.,โคลค,เสื้อคลุมหลวมๆ
3,174,clockwise,adv.,คลอคไวซฺ,หมุนตามเข็มนาฬิกา
3,175,clove,n.,โคลฟ,"กลับกระเทียม, กานพลู"
3,176,clumsy,adj.,คลัมซี,ซึ่มซ่าม
3,177,cobbler,n.,คอบเบลอะ,ช่างซ่อมหรือทำรองเท้า
3,178,coincidence,n.,โคอินซิเดินทฺ,ที่เกิดขึ้นในเวลาเดียวกัน
3,179,colleague,n.,คอลลีค,เพื่อร่วมงาน
3,180,colony,n.,โคละนี,"กลุ่ม, ประชาชนในอาณาจักร"
3,181,combine,v.,คัมไบนฺ,รวมกัน
3,182,come out with,v.,คัม เอาทฺ วิธ,"ก่อให้เกิด, คิดค้น, ประดิษฐ, ประกาศ"
3,183,comedy film,n.,คอมมีดี ฟิล์ม,หนังตลก
3,184,comfortable,adj.,คัมฟฺทะเบิล,"สบาย, สุขกายสุขใจ"
3,185,command,n.,คะมานดฺ,คำสั่ง
3,186,commentator,n.,คอมเมินเมเมอะ,"ผู้วิจารณ์, ผู้อธิบาย"
3,187,commercial,adj.,คะเมอเชิล,เกี่ยวกับการค้า
3,188,committee,n.,คะมิทที,คณะกรรมการ
3,189,community,n.,คัมมิวนะที,ชุมชน
3,190,commute,v.,คัมมิวทฺ,เดินทางไปกลับ
3,191,comparison,n.,คัมแพริซเซิน,การเปรียบเทียบ
3,192,compete,v.,คัมพีท,แข่งขัน
3,193,competition,n.,คอมพิทีชเชิน,การแข่งขัน
3,194,competitive,adj.,คัมเพททะทีฟ,เกี่ยวกับการแข่งขัน
3,195,complain,v.,ตัมเพลน,"ร้องทุกข์, บ่น"
3,196,complete,adj.,คัมพลีท,"สมบูรณ์, ที่เสร็จสิ้น"
3,197,completely,adv.,คัมพลีทลี,อย่างสมบูรณ
3,198,complex,adj.,คอมเพลกซฺ,ที่สลับซับซ้อน
3,199,compliment,n.,คอมพลิเมินทฺ,คำสรรเสริญ
3,200,complimentary,adj.,คอมพลิเมนทรี,ซึ่งชมเชย
3,201,composer,n.,คัมโพเซอะ,ผู้แต่ง
3,202,composition,n.,คอมพะซิสเชิน,"องค์ประกอบ, การประพันธ์"
3,203,comprehension,n.,คอมพริเฮนเชิน,ความเข้าใจ
3,204,compromise,v.,คอมพระไมซฺ,"ประนีประนอม, ยอม"
3,205,concentrate,v.,คอนเซนเทรท,"ตั้งอกตั้งใจ, เพ่งเล่ง, จดจ่อ"
3,206,concern,n.,คันเซิร์น,"ความเป็นห่วง, ความเกี่ยวข้อง"
3,207,conditional,adj.,คันดิชเชินเนิล,ที่มีเงื่อนไข
3,208,condor,n.,คอนดอร์,นกจำพวกแร้ง
3,209,conductor,n.,คันดัคเทอะ,"นายวงดนตรี, ผู้คุมวงดนตรี"
3,210,conference,n.,คอนฟะเรินซฺ,"การสัมนา, การประชุม"
3,211,confess,v.,คันเฟส,"สารภาพผิด, ยอมรับผิด"
3,212,conquer,v.,คองเคอะ,"พิชิต, ปราบ, เอาชนะ"
3,213,conscious,adj.,คอนเชิส,"ซึ่งมีจิตสำนึก, มีสติ"
3,214,consent,v.,คันเซนทฺ,"อนุญาต, เห็นด้วย, ยอมรับ"
3,215,conservation,n.,คอนซะเวเชิน,การอนุรักษ์
3,216,consider,v.,คันซีเดอะ,"พิจารณา, คิด"
3,217,considerate,adj.,คันซิดดะเรท,"ที่เกรงใจ, เห็นอกเห็นใจ"
3,218,consist of,v.,คันซิสทฺ ออฟ,ประกอบด้วย
3,219,constancy,n.,คอนสเตินซี,"ความจงรักภักดี, ความแน่วแน่"
3,220,construction,n.,คันสตรัคเชิน,การก่อสร้าง
3,221,consumer,n.,คันซูมเมอะ,ผู้บริโภค
3,222,contact,n.,คอนแทคทฺ,"การพบปะ, การติดต่อ"
3,223,content,n.,คอนเทนทฺ,"เนื้อหา, สารบัญ, ปริมาณความจุ"
3,224,contestant,n.,คันเทสเทินทฺ,ผู้เข้าร่วมการแข่งขัน
3,225,context,n.,คอนเทกซฺ,บริบท
3,226,contraction,n.,คันแทรคเชิน,"การย่อให้สั้นลง, การติดต่อ"
3,227,contribute,v.,คันทริบิวทฺ,"ให้, บริจาค, ให้เพื่อช่วยเหลือ"
3,228,contribution,n.,คอนทริบิวเชิน,"การบริจาค, การช่วยเหลือ"
3,229,controversial,adj.,คอนทระเวอร์เชิล,ซึ่งก่อให้เกิดการโต้แย้ง
3,230,convenience,n.,คันวีเนียนทฺ,ความสะดวก
3,231,convenient,adj.,คันวีเนียนทฺ,สะดวก
3,232,conventional,adj.,คันเวนชะเนิล,ประเพณีนิยม
3,233,convertible,adj.,คันเวอทะเบิล,ที่สามารถเปลี่ยนแปลงได้
3,234,correspondence,n.,คอเรสปอนเดินซฺ,"ความสอดคล้อง, การติดต่อกันทางจดหมาย"
